32767,0
32741,1340
32658,2678
32522,4011
32330,5338
32085,6655
31786,7962
31434,9255
31029,10533
30572,11793
30064,13033
29506,14252
28899,15447
28243,16616
27540,17757
26791,18868
25997,19948
25159,20994
24279,22006
23359,22980
22400,23916
21403,24812
20371,25667
19304,26478
18205,27246
17075,27967
15917,28642
14733,29269
13524,29847
12292,30375
11039,30853
9768,31278
8481,31651
7180,31972
5866,32239
4543,32452
3212,32610
1876,32714
536,32764
64732,32758
63393,32698
62057,32583
60728,32413
59406,32190
58095,31912
56796,31581
55512,31197
54245,30761
52996,30274
51769,29736
50564,29148
49385,28511
48232,27827
47109,27096
46016,26320
44956,25499
43931,24636
42941,23732
41990,22788
41077,21806
40206,20788
39377,19735
38592,18648
37852,17531
37158,16384
36512,15210
35914,14010
35366,12787
34868,11543
34422,10279
34028,8998
33686,7702
33398,6393
33163,5073
32983,3745
32857,2411
32786,1072
32769,65268
32807,63928
32901,62591
33048,61259
33250,59934
33507,58618
33816,57314
34179,56024
34594,54750
35061,53493
35579,52257
36147,51043
36765,49853
37430,48690
38142,47555
38901,46449
39703,45376
40550,44337
41437,43332
42366,42366
43332,41437
44337,40550
45376,39703
46449,38901
47555,38142
48690,37430
49853,36765
51043,36147
52257,35579
53493,35061
54750,34594
56024,34179
57314,33816
58618,33507
59934,33250
61259,33048
62591,32901
63928,32807
65268,32769
1072,32786
2411,32857
3745,32983
5073,33163
6393,33398
7702,33686
8998,34028
10279,34422
11543,34868
12787,35366
14010,35914
15210,36512
16384,37158
17531,37852
18648,38592
19735,39377
20788,40206
21806,41077
22788,41990
23732,42941
24636,43931
25499,44956
26320,46016
27096,47109
27827,48232
28511,49385
29148,50564
29736,51769
30274,52996
30761,54245
31197,55512
31581,56796
31912,58095
32190,59406
32413,60728
32583,62057
32698,63393
32758,64732
32764,536
32714,1876
32610,3212
32452,4543
32239,5866
31972,7180
31651,8481
31278,9768
30853,11039
30375,12292
29847,13524
29269,14733
28642,15917
27967,17075
27246,18205
26478,19304
25667,20371
24812,21403
23916,22400
22980,23359
22006,24279
20994,25159
19948,25997
18868,26791
17757,27540
16616,28243
15447,28899
14252,29506
13033,30064
11793,30572
10533,31029
9255,31434
7962,31786
6655,32085
5338,32330
4011,32522
2678,32658
1340,32741
0,32767
64196,32741
62858,32658
61525,32522
60198,32330
58881,32085
57574,31786
56281,31434
55003,31029
53743,30572
