-1609,-9870
3336,-9427
6394,-7688
7562,-6543
7369,-6760
5990,-8007
3498,-9368
284,-9996
-3083,-9513
-6229,-7823
-8835,-4685
-9998,185
-8015,5980
-2115,9774
5001,8660
9198,3925
9996,-271
9878,-1559
9994,344
8855,4646
4924,8704
-139,9999
-3369,9415
-3684,9297
-1016,9948
4020,9157
8649,5019
9964,-849
8423,-5389
6376,-7704
5128,-8585
4618,-8870
4236,-9058
3415,-9399
1882,-9821
-220,-9998
-2355,-9719
-3893,-9211
-4472,-8944
-3976,-9175
-2392,-9710
163,-9999
3353,-9421
6590,-7521
9104,-4138
9989,472
8418,5397
4208,9071
-1541,9881
-6701,7422
-9541,2996
-9899,-1420
-8886,-4587
-7793,-6267
-7433,-6690
-8016,-5979
-9163,-4005
-9971,-766
-9515,3078
-7758,6310
-5825,8128
-5112,8595
-6263,7796
-8614,5079
-9999,124
-8484,-5293
-4999,-8661
-2339,-9723
-2230,-9748
-4784,-8782
-8425,-5387
-9979,640
-7496,6618
-2386,9711
2788,9603
6763,7366
9288,3705
9935,-1142
7772,-6293
2697,-9629
-3199,-9474
-7236,-6903
-8833,-4688
-8855,-4646
-7289,-6846
-3132,-9497
3148,-9492
8446,-5353
9961,885
7871,6168
4045,9145
-28,10000
-3686,9296
-6602,7511
-8558,5174
-9549,2969
-9882,1534
-9924,1234
-9783,2074
-9288,3705
-8346,5509
-7237,6901
-6507,7593
-6533,7571
-7287,6848
-8379,5458
-9326,3608
-9862,1654
-9999,-105
-9870,-1609
-9529,-3033
-8857,-4642
-7517,-6595
-5029,-8644
-1107,-9939
3761,-9266
8062,-5917
9984,-574
8710,4912
4892,8722
-24,10000
-4684,8835
-8152,5792
-9878,1558
-9503,-3113
-6861,-7275
-2226,-9749
3317,-9434
7950,-6066
9971,-764
8963,4435
6083,7937
3082,9513
1186,9929
852,9964
2078,9782
4537,8912
7421,6703
9549,2968
9857,-1685
7916,-6110
4050,-9143
-887,-9961
-5697,-8218
-9062,-4230
-9954,954
-8121,5835
-4211,9070
612,9981
5180,8554
8545,5195
9981,623
9135,-4068
6427,-7661
3096,-9509
558,-9984
-302,-9995
844,-9964
3833,-9236
7524,-6587
9829,-1840
9424,3345
7074,7068
4463,8949
2513,9679
1124,9937
-338,9994
-2498,9683
-5537,8327
-8621,5067
-10000,-7
-8548,-5189
-5137,-8579
-1642,-9864
843,-9964
2345,-9721
3458,-9383
4848,-8746
6876,-7261
9095,-4157
9966,830
7729,6345
2397,9709
-3734,9277
-8140,5809
-9918,1279
-9608,-2771
-8241,-5665
-6792,-7340
-6039,-7971
-6479,-7617
-8071,-5904
-9760,-2177
-9449,3275
-5781,8160
-247,9997
4270,9043
6547,7559
6996,7146
6147,7888
4415,8973
2567,9665
1551,9879
1870,9824
3359,9419
5261,8504
6652,7466
6991,7150
5920,8059
2907,9568
-2011,9796
-7058,7084
-9779,2090
-9601,-2797
-8004,-5995
-6609,-7505
-6130,-7901
-6513,-7588
-7391,-6736
-8361,-5485
-9152,-4031
-9665,-2568
-9922,-1247
-10000,-73
-9940,1093
-9686,2487
-9006,4347
-7460,6660
-4525,8918
-101,9999
4888,8724
8703,4925
9999,-166
8711,-4910
5583,-8296
1314,-9913
-3535,-9354
-7929,-6094
-9992,-394
-8246,5657
-3648,9311
965,9953
3656,9308
4228,9062
3118,9502
1012,9949
-967,9953
-1667,9860
-386,9993
3005,9538
7329,6804
9908,1354
8827,-4700
4830,-8756
-61,-10000
-4533,-8913
-8037,-5950
-9916,-1290
-9044,4267
-4982,8671
614,9981
5069,8620
7222,6917
7391,6736
5586,8294
1216,9926
-4906,8714
-9419,3359
-9320,-3624
-5273,-8497
-241,-9997
3630,-9318
5861,-8102
6784,-7347
6748,-7380
5871,-8095
4150,-9098
1682,-9858
-1140,-9935
-3728,-9279
-5611,-8277
-6636,-7481
-6874,-7263
-6417,-7669
-5338,-8456
-3782,-9257
-2004,-9797
-310,-9995
1158,-9933
2469,-9690
3840,-9233
5496,-8354
