10362,0
7324,7330
65528,10362
58200,7319
55174,65520
58223,58195
24,55174
7347,58229
10362,32
7302,7352
65496,10362
58178,7296
55174,65488
58245,58172
56,55174
7369,58251
10362,64
7279,7375
65464,10362
58156,7274
55174,65457
58268,58150
87,55174
7391,58274
10362,95
7257,7397
65433,10362
58133,7251
55174,65425
58291,58128
119,55175
7414,58296
10361,127
7234,7419
65401,10361
58111,7228
55175,65393
58314,58106
151,55175
7436,58319
10361,159
7211,7441
65369,10361
58089,7205
55175,65361
58336,58084
183,55175
7458,58342
10360,191
7188,7464
65337,10360
58067,7182
55176,65329
58359,58061
215,55176
7480,58365
10360,223
7165,7486
65306,10360
58045,7160
55177,65298
58382,58039
246,55177
7502,58388
10359,254
7142,7507
65274,10359
58023,7136
55177,65266
58405,58018
278,55178
7524,58411
10358,286
7119,7529
65242,10358
58001,7113
55178,65234
58428,57996
310,55178
7546,58434
10357,318
7096,7551
65210,10357
57979,7090
55179,65202
58452,57974
342,55179
7567,58457
10356,350
7073,7573
65178,10356
57958,7067
55180,65170
58475,57952
373,55181
7589,58481
10355,381
7050,7595
65147,10355
57936,7044
55181,65139
58498,57931
405,55182
7611,58504
10354,413
7026,7616
65115,10354
57914,7020
55183,65107
58521,57909
437,55183
7632,58527
10353,445
7003,7638
65083,10352
57893,6997
55184,65075
58545,57888
469,55184
7654,58551
10351,477
6979,7659
65051,10351
57872,6974
55186,65043
58568,57866
501,55186
7675,58574
10350,508
6956,7681
65020,10349
57850,6950
55187,65012
58592,57845
532,55188
7697,58598
10348,540
6932,7702
64988,10348
57829,6926
55189,64980
58616,57824
564,55189
7718,58621
10346,572
6909,7723
64956,10346
57808,6903
55191,64948
58639,57802
596,55191
7739,58645
10345,604
6885,7744
64924,10344
57787,6879
55192,64916
58663,57781
627,55193
7760,58669
10343,635
6861,7765
64893,10342
57765,6855
55194,64885
58687,57760
659,55195
7781,58693
10341,667
6837,7786
64861,10340
57744,6831
55196,64853
58711,57739
691,55197
7802,58717
10339,699
6813,7807
64829,10338
57724,6807
55199,64821
58735,57718
723,55199
7823,58741
10336,731
6789,7828
64797,10336
57703,6783
55201,64790
58759,57697
754,55201
7844,58765
10334,762
6765,7849
64766,10333
57682,6759
55203,64758
58783,57677
786,55204
7864,58789
10332,794
6741,7870
64734,10331
57661,6735
55206,64726
58807,57656
818,55206
7885,58813
10329,826
6717,7890
64702,10329
57641,6711
55208,64694
58831,57635
849,55209
7906,58837
10327,857
6693,7911
64671,10326
57620,6687
55211,64663
58855,57615
881,55211
7926,58861
10324,889
6668,7931
64639,10323
57600,6662
55213,64631
58880,57594
913,55214
7947,58886
10321,921
6644,7952
64607,10320
57579,6638
55216,64599
58904,57574
944,55217
7967,58910
10318,952
6620,7972
64576,10318
57559,6614
55219,64568
58929,57554
976,55220
7987,58935
10315,984
6595,7992
64544,10315
57539,6589
55222,64536
58953,57534
1008,55223
8008,58959
10312,1016
6571,8013
64512,10311
57518,6564
55225,64505
58978,57513
1039,55226
8028,58984
10309,1047
6546,8033
64481,10308
57498,6540
55229,64473
59002,57493
1071,55229
8048,59009
10306,1079
6521,8053
64449,10305
57478,6515
55232,64441
59027,57473
1103,55233
8068,59033
10302,1111
6497,8073
64418,10302
57458,6490
55235,64410
59052,57453
1134,55236
8088,59058
10299,1142
6472,8093
64386,10298
57438,6466
55239,64378
59077,57433
1166,55240
8107,59083
10295,1174
6447,8112
64354,10295
57419,6441
55242,64346
59102,57414
1197,55243
8127,59108
10292,1205
6422,8132
64323,10291
57399,6416
55246,64315
59126,57394
1229,55247
8147,59133
10288,1237
6397,8152
64291,10287
57379,6391
55250,64283
59151,57374
1261,55251
8167,59158
10284,1268
6372,8171
64260,10283
57360,6366
55254,64252
59177,57355
1292,55255
8186,59183
10280,1300
6347,8191
64228,10279
57340,6341
55258,64220
59202,57335
1324,55259
8206,59208
10276,1332
6322,8210
64197,10275
57321,6315
55262,64189
59227,57316
1355,55263
8225,59233
10272,1363
6297,8230
64165,10271
57301,6290
55266,64157
59252,57297
1387,55267
8244,59258
10268,1395
6271,8249
64134,10267
57282,6265
55270,64126
59277,57277
1418,55271
8263,59284
10264,1426
6246,8268
64102,10262
57263,6240
55275,64094
59303,57258
1450,55276
8283,59309
10259,1458
6221,8287
64071,10258
57244,6214
55279,64063
59328,57239
1481,55280
8302,59335
10255,1489
6195,8306
64039,10253
57225,6189
55284,64031
59354,57220
1513,55285
8321,59360
10250,1520
6170,8325
64008,10249
57206,6163
55288,64000
59379,57201
1544,55290
8339,59386
10245,1552
6144,8344
63976,10244
57187,6138
55293,63968
59405,57182
1575,55294
8358,59411
10240,1583
6118,8363
63945,10239
57168,6112
55298,63937
59431,57164
1607,55299
8377,59437
10236,1615
6093,8382
63913,10234
57150,6086
55303,63906
59456,57145
1638,55304
8396,59463
10231,1646
6067,8400
63882,10229
57131,6060
55308,63874
59482,57126
1670,55309
8414,59488
10225,1677
6041,8419
63851,10224
57112,6035
55313,63843
59508,57108
1701,55314
8433,59514
10220,1709
6015,8437
63819,10219
57094,6009
55318,63811
59534,57089
1732,55320
8451,59540
10215,1740
5989,8456
63788,10214
57076,5983
55324,63780
59560,57071
1764,55325
8470,59566
10210,1772
5963,8474
63757,10208
57057,5957
55329,63749
59586,57053
1795,55331
8488,59592
10204,1803
5937,8492
63725,10203
57039,5931
55335,63718
59612,57034
1826,55336
8506,59618
10199,1834
5911,8511
63694,10197
57021,5905
55340,63686
59638,57016
1858,55342
8524,59644
10193,1865
5885,8529
63663,10191
57003,5879
55346,63655
59664,56998
1889,55347
8542,59671
10187,1897
5859,8547
63632,10186
56985,5852
55352,63624
59690,56980
1920,55353
8560,59697
10181,1928
5833,8565
63600,10180
56967,5826
55358,63592
59716,56962
1951,55359
8578,59723
10175,1959
5806,8583
63569,10174
56949,5800
55364,63561
59743,56945
1983,55365
8596,59749
10169,1990
5780,8600
63538,10168
56931,5773
55370,63530
59769,56927
2014,55371
8614,59776
10163,2022
5754,8618
63507,10161
56914,5747
55376,63499
59796,56909
2045,55378
8631,59802
10157,2053
5727,8636
63475,10155
56896,5721
55382,63468
59822,56892
2076,55384
8649,59829
10150,2084
5701,8653
63444,10149
56878,5694
55389,63437
59849,56874
2107,55390
8666,59855
10144,2115
5674,8671
63413,10142
56861,5667
55395,63405
59875,56857
2138,55397
8684,59882
10137,2146
5647,8688
63382,10136
56844,5641
55402,63374
59902,56839
2169,55403
8701,59909
10131,2177
5621,8705
63351,10129
56826,5614
55409,63343
59929,56822
2201,55410
8718,59935
10124,2208
5594,8722
63320,10122
56809,5587
55415,63312
59955,56805
2232,55417
8735,59962
10117,2239
5567,8740
63289,10116
56792,5561
55422,63281
59982,56788
2263,55424
8752,59989
10110,2270
5540,8757
63258,10109
56775,5534
55429,63250
60009,56771
2294,55431
8769,60016
10103,2301
5513,8774
63227,10102
56758,5507
55436,63219
60036,56754
2325,55438
8786,60043
10096,2332
