-3303
-3740
-4089
-4342
-4503
-4574
-4561
-4465
-4284
-4018
-3673
-3256
-2776
-2243
-1665
-1052
-417
230
880
1523
2148
2739
3283
3772
4201
4570
4877
5116
5277
5351
5333
5222
5017
4716
4320
3828
3245
2574
1817
979
68
-903
-1922
-2978
-4064
-5177
-6306
-7439
-8556
-9639
-10670
-11635
-12518
-13306
-13985
-14544
-14972
-15255
-15379
-15342
-15153
-14820
-14344
-13713
-12921
-11978
-10911
-9749
-8513
-7212
-5858
-4468
-3072
-1700
-379
867
2017
3050
3946
4681
5234
5591
5747
5708
5478
5053
4426
3600
2594
1439
168
-1192
-2617
-4080
-5549
-6989
-8367
-9655
-10828
-11858
-12719
-13387
-13848
-14096
-14131
-13951
-13555
-12947
-12139
-11152
-10013
-8747
-7379
-5936
-4450
-2958
-1491
-77
1260
2493
3587
4511
5247
5790
6150
6328
6324
6133
5760
5223
4547
3757
2873
1920
923
-87
-1082
-2037
-2929
-3735
-4430
-4994
-5415
-5686
-5808
-5780
-5598
-5264
-4788
-4188
-3483
-2693
-1840
-944
-29
880
1759
2586
3336
3990
4531
4947
5231
5373
5363
5191
4853
4353
3703
2917
2009
995
-111
-1291
-2526
-3791
-5065
-6327
-7564
-8759
-9890
-10928
-11847
-12633
-13292
-13836
-14274
-14603
-14807
-14873
-14798
-14588
-14253
-13801
-13235
-12560
-11784
-10922
-9990
-8998
-7948
-6841
-5688
-4511
-3337
-2187
-1068
16
1059
2046
2959
3784
4515
5145
5664
6066
6342
6492
6516
6408
6165
5784
5276
4655
3936
3119
2202
1188
93
-1056
-2233
-3419
-4602
-5766
-6892
-7963
-8959
-9865
-10666
-11349
-11904
-12324
-12608
-12750
-12745
-12584
-12265
-11795
-11185
-10450
-9601
-8653
-7621
-6521
-5370
-4187
-2987
-1793
-625
498
1567
2579
3529
4400
5170
5817
6332
6718
6986
7144
7194
7143
7000
6778
6491
6150
5770
5368
4963
4572
4204
3860
3547
3279
3082
2979
2980
3085
3284
3574
3952
4417
4963
5580
6257
6980
7742
8528
9326
10118
10891
11635
12349
13028
13656
14212
14674
15033
15293
15466
15560
15576
15512
15369
15156
14883
14558
14187
13771
13314
12832
12342
11855
11372
10879
10365
9824
9262
8686
8100
7502
6884
6243
5574
4880
4160
3413
2634
1819
972
104
-770
-1640
-2511
-3389
-4271
-5142
-5981
-6769
-7498
-8158
-8741
-9231
-9614
-9877
-10012
-10008
-9859
-9560
-9112
-8515
-7768
-6868
-5817
-4633
-3343
-1978
-562
893
2376
3870
5350
6788
8158
9436
10598
11622
12491
13191
13706
14020
14112
13970
13598
13013
12236
11284
10163
8883
7459
5915
4278
2574
830
-926
-2664
-4355
-5976
-7505
-8917
-10183
-11273
-12169
-12869
-13378
-13698
-13824
-13747
-13467
-12994
-12345
-11538
-10588
-9510
-8321
-7037
-5682
-4281
-2859
-1432
-6
1409
2796
4125
5368
6514
7569
8540
9424
10209
10882
11441
11890
12240
12498
12673
12768
12789
12742
12641
12506
12357
12202
12034
11848
11650
11462
11303
11181
11089
11019
10969
10943
10946
10980
11041
11127
11234
11355
11487
11632
11796
11981
12179
12367
12525
12642
12715
12747
12735
12674
12553
12364
12101
11762
11346
10848
10264
9588
8820
7966
7043
6060
5019
3912
2733
1488
192
-1131
-2462
-3787
-5091
-6361
-7578
-8721
-9770
-10711
-11531
-12218
-12754
-13122
-13310
-13317
-13150
-12812
-12298
-11597
-10709
-9647
-8434
-7095
-5651
-4114
-2505
-845
841
2529
4199
5828
7392
8872
10254
11532
12698
13737
14627
15349
15898
16283
16518
16619
16593
16449
16199
15859
15443
14968
14454
13920
13383
12853
12332
11827
11353
10933
10591
10336
10166
10073
10051
10098
10211
10383
10606
10869
11164
11478
11799
12114
12416
12700
12962
13188
13362
13474
13529
13541
13518
13461
13363
13218
13031
12814
12580
12338
12094
11855
11629
11428
11262
11140
11062
11022
11018
11057
11151
11312
11541
11823
12139
12471
12810
13149
13481
13791
14062
14281
14441
14537
14564
14507
14350
14084
13713
13256
12731
12150
11516
10831
10102
9342
8569
7799
7046
6322
5638
5009
4450
3973
3582
3277
3059
2935
2914
2998
3173
3417
3711
4044
4414
4815
5233
5645
6033
6379
6670
6890
7023
7058
6986
6799
6489
6042
5453
4730
3892
2962
1956
878
-268
-1471
-2713
-3969
-5216
-6434
-7605
-8710
-9731
-10647
-11437
-12089
-12594
-12952
-13163
-13216
-13098
-12796
-12313
-11663
-10870
-9954
-8933
-7820
-6634
-5394
-4122
-2841
-1577
-354
811
1910
2936
3870
4686
5358
5876
6249
6488
6594
6558
6373
6042
5575
4987
4294
3508
2641
1704
708
-326
-1371
-2404
-3413
-4399
-5364
-6299
-7180
-7985
-8708
-9353
-9929
-10439
-10881
-11250
-11546
-11772
-11935
-12043
-12103
-12116
-12075
-11975
-11823
-11637
-11435
-11222
-10986
-10715
-10409
-10081
-9745
-9406
-9060
-8703
-8335
-7960
-7583
-7202
-6817
-6427
-6034
-5646
-5268
-4903
-4549
-4201
-3858
-3524
-3206
-2915
-2654
-2428
-2239
-2091
-1986
-1929
-1923
-1969
-2065
-2210
-2403
-2647
-2941
-3280
-3654
-4048
-4450
-4851
-5246
-5630
-5996
-6331
-6624
-6863
-7043
-7160
-7204
-7164
-7030
